cowcode	year	FDI_UNCTAD_2	capex2000	capex09_152000	oecd	ICRG	sum_pending_full	sum_pending_full_indirect	sum_pending_full_direct	sum_pending_full_proInv	sum_pending_full_FET	polity2	GDP_growth	cusum	ka_open	USBIT	notdirect	notindirect	notFET	USPending	USI	USD	USFE	USnonFET	USnonD	USnonI	sum_ICSID_pending_direct	sum_ICSID_pending_indirect	sum_ICSID_pending_FET	sum_ICSID_pending_Full	ICSIDnotdirect	ICSIDnotindirect	ICSIDnotFET
529.0	2002.0				0.0		0.0	0.0	0.0	0.0	0.0	1		2.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
529.0	2003.0				0.0		0.0	0.0	0.0	0.0	0.0	1		2.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
529.0	2004.0				0.0		0.0	0.0	0.0	0.0	0.0	1		2.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
529.0	2005.0				0.0		0.0	0.0	0.0	0.0	0.0	-3		3.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
529.0	2006.0				0.0		0.0	0.0	0.0	0.0	0.0	-3		4.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
529.0	2007.0				0.0		1.0	0.0	0.0	0.0	0.0	-3		4.0	0.16569704	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
529.0	2008.0				0.0		1.0	0.0	0.0	0.0	0.0	-3		4.0	0.16569704	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
529.0	2009.0				0.0		1.0	0.0	0.0	0.0	0.0	-3		4.0	0.16569704	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
529.0	2010.0				0.0		0.0	0.0	0.0	0.0	0.0	-3		5.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
529.0	2011.0				0.0		0.0	0.0	0.0	0.0	0.0	-3		5.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
529.0	2012.0				0.0		0.0	0.0	0.0	0.0	0.0	-3		5.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
529.0	2013.0				0.0		0.0	0.0	0.0	0.0	0.0	-3		5.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
529.0	2014.0				0.0		0.0	0.0	0.0	0.0	0.0	-3		5.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
529.0	2015.0				0.0		0.0	0.0	0.0	0.0	0.0	-3		5.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
529.0	2016.0				0.0		0.0	0.0	0.0	0.0	0.0	-3		5.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	1984.0				0.0		0.0	0.0	0.0	0.0	0.0			0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	1985.0				0.0		0.0	0.0	0.0	0.0	0.0			0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	1986.0				0.0		0.0	0.0	0.0	0.0	0.0			0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	1987.0				0.0		0.0	0.0	0.0	0.0	0.0			0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	1988.0				0.0		0.0	0.0	0.0	0.0	0.0			0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	1989.0				0.0		0.0	0.0	0.0	0.0	0.0			0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	1990.0				0.0		0.0	0.0	0.0	0.0	0.0			0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	1991.0				0.0		0.0	0.0	0.0	0.0	0.0			0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	1992.0	1.0E-5			0.0		0.0	0.0	0.0	0.0	0.0			0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	1993.0	1.0E-5			0.0		0.0	0.0	0.0	0.0	0.0	-6	13.454762	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	1994.0	1.0E-5			0.0		0.0	0.0	0.0	0.0	0.0	-6	21.22141	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	1995.0				0.0		0.0	0.0	0.0	0.0	0.0	-6	2.8583791	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	1996.0	36.7			0.0		0.0	0.0	0.0	0.0	0.0	-6	9.258839	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	1997.0	41.1			0.0		0.0	0.0	0.0	0.0	0.0	-6	7.9086847	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	1998.0	148.518	0.0		0.0		0.0	0.0	0.0	0.0	0.0	-6	1.7725828	0.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	1999.0	83.2221			0.0		0.0	0.0	0.0	0.0	0.0	-6	0.013480241	0.0	0.41451332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	2000.0	27.87010671			0.0		0.0	0.0	0.0	0.0	0.0	-6	-3.141986	0.0	0.41451332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	2001.0	12.1316265			0.0		0.0	0.0	0.0	0.0	0.0	-7	8.755435	0.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	2002.0	22.76616586			0.0		0.0	0.0	0.0	0.0	0.0	-7	3.0054293	0.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	2003.0	24.99978656			0.0		0.0	0.0	0.0	0.0	0.0	-7	-2.655516	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	2004.0	24.10366484	0.0		0.0		0.0	0.0	0.0	0.0	0.0	-7	1.4517355	1.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	2005.0	1.431553832	0.0		0.0		0.0	0.0	0.0	0.0	0.0	-7	2.5744495	1.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	2006.0	15.37560976	0.0		0.0		0.0	0.0	0.0	0.0	0.0	-7	-0.96921694	1.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	2007.0	7.206504065	0.0		0.0		0.0	0.0	0.0	0.0	0.0	-7	1.4268221	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	2008.0	39.0			0.0		0.0	0.0	0.0	0.0	0.0	-7	-9.7830305	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	2009.0	91.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	-7	3.8765016	1.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	2010.0	91.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	-7	2.1941905	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	2011.0	39.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	-7	8.6798	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	2012.0	41.35813665		0.0	0.0		0.0	0.0	0.0	0.0	0.0	-7		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	2013.0	43.85885813		0.0	0.0		0.0	0.0	0.0	0.0	0.0	-7		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	2014.0	46.51078584		0.0	0.0		0.0	0.0	0.0	0.0	0.0	-7		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	2015.0	49.32306148		0.0	0.0		0.0	0.0	0.0	0.0	0.0	-7		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531.0	2016.0	52.30538353			0.0		0.0	0.0	0.0	0.0	0.0	-7		1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	1984.0	67.14			0.0	2.0	0.0	0.0	0.0	0.0	0.0	-7		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	1985.0	278.0			0.0	2.0	0.0	0.0	0.0	0.0	0.0	-7		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	1986.0	234.0			0.0	2.0	0.0	0.0	0.0	0.0	0.0	-7	2.8	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	1987.0	119.0			0.0	2.0	0.0	0.0	0.0	0.0	0.0	-7	7.9	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	1988.0	131.0			0.0	2.0	0.0	0.0	0.0	0.0	0.0	-7	5.6	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	1989.0	200.0			0.0	2.0	0.0	0.0	0.0	0.0	0.0	-7	0.4	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	1990.0	-334.5			0.0	2.0	0.0	0.0	0.0	0.0	0.0	-7	-0.3	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	1991.0	664.1			0.0	2.0	0.0	0.0	0.0	0.0	0.0	-3	-1.2	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	1992.0	288.0			0.0	1.25	0.0	0.0	0.0	0.0	0.0	0	-6.9	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	1993.0	302.0			0.0	1.0	0.0	0.0	0.0	0.0	0.0	-1	-24.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	1994.0	170.1			0.0	1.0	0.0	0.0	0.0	0.0	0.0	-1	3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	1995.0	472.0			0.0	1.67	0.0	0.0	0.0	0.0	0.0	-2	10.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	1996.0	180.63			0.0	3.0	0.0	0.0	0.0	0.0	0.0	-2	11.2	0.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	1997.0	411.65	356.31		0.0	1.58	0.0	0.0	0.0	0.0	0.0	-3	7.9	0.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	1998.0	1114.0			0.0	0.92	0.0	0.0	0.0	0.0	0.0	-3	6.804762	0.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	1999.0	2471.401	1114.46		0.0	1.0	0.0	0.0	0.0	0.0	0.0	-3	3.2397997	0.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	2000.0	2174.4	658.0		0.0	1.0	0.0	0.0	0.0	0.0	0.0	-3	3.0120761	0.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	2001.0	3058.994	595.58		0.0	1.0	0.0	0.0	0.0	0.0	0.0	-3	4.2209654	0.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	2002.0	6610.4	1097.28		0.0	1.0	0.0	0.0	0.0	0.0	0.0	-2	-6.9404616	0.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	2003.0	11911.1			0.0	1.0	0.0	0.0	0.0	0.0	0.0	-2	5.2474947	0.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	2004.0	5606.42334			0.0	1.0	0.0	0.0	0.0	0.0	0.0	-2	10.879578	0.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	2005.0	6796.01796	1562.0		0.0	1.0	0.0	0.0	0.0	0.0	0.0	-2	18.26145	0.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	2006.0	9067.2335			0.0	1.0	0.0	0.0	0.0	0.0	0.0	-2	20.735125	0.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	2007.0	9795.888418			0.0	1.33	0.0	0.0	0.0	0.0	0.0	-2	22.593054	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	2008.0	16581.01564			0.0	1.5	0.0	0.0	0.0	0.0	0.0	-2	13.817145	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	2009.0	11673.05913		4686.25	0.0	1.5	0.0	0.0	0.0	0.0	0.0	-2	2.4128697	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	2010.0	12156.72246		4639.31	0.0	1.5	0.0	0.0	0.0	0.0	0.0	-2	3.4076548	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	2011.0	14123.61104			0.0	1.5	0.0	0.0	0.0	0.0	0.0	-2	3.918597	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	2012.0	15077.7308			0.0	1.5	0.0	0.0	0.0	0.0	0.0	-2	5.1554403	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	2013.0	14345.882		4155.3	0.0	1.5	0.0	0.0	0.0	0.0	0.0	-2	6.8135858	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	2014.0	16543.16871		5975.94	0.0	1.5	0.0	0.0	0.0	0.0	0.0	-2	4.804473	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	2015.0	16176.36705		4268.34	0.0	1.5	0.0	0.0	0.0	0.0	0.0	-2	3.0069807	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.0	2016.0	14363.55899			0.0		0.0	0.0	0.0	0.0	0.0	-2	-0.66535336	2.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	1984.0	-2.92			0.0		0.0	0.0	0.0	0.0	0.0	-8	-6.5	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	1985.0	0.33			0.0	2.0	0.0	0.0	0.0	0.0	0.0	-8	0.9999967	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	1986.0	1.5			0.0	2.0	0.0	0.0	0.0	0.0	0.0	-7	-2.2999961	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	1987.0	6.2			0.0	2.0	0.0	0.0	0.0	0.0	0.0	-7	14.700001	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	1988.0	4.5			0.0	2.0	0.0	0.0	0.0	0.0	0.0	-7	8.199995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	1989.0	3.4			0.0	2.0	0.0	0.0	0.0	0.0	0.0	-7	6.500005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	1990.0	9.2			0.0	2.0	0.0	0.0	0.0	0.0	0.0	-7	0.99999285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	1991.0	22.5			0.0	2.92	0.0	0.0	0.0	0.0	0.0	-6	4.899999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	1992.0	25.3			0.0	2.0	0.0	0.0	0.0	0.0	0.0	-6	-5.2313304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	1993.0	32.0			0.0	2.0	0.0	0.0	0.0	0.0	0.0	-6	8.767142	0.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	1994.0	35.0			0.0	2.0	0.0	0.0	0.0	0.0	0.0	5	6.1588626	0.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	1995.0	45.0			0.0	2.0	0.0	0.0	0.0	0.0	0.0	5	2.23731	0.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	1996.0	72.5			0.0	2.0	0.0	0.0	0.0	0.0	0.0	5	26.845322	0.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	1997.0	64.4	1.07		0.0	1.17	0.0	0.0	0.0	0.0	0.0	5	10.8420315	0.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	1998.0	234.9	1.06		0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	11.859394	2.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	1999.0	381.7			0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	7.822974	2.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	2000.0	139.3			0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	1.678503	2.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	2001.0	255.5			0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	12.720965	2.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	2002.0	347.6			0.0	0.67	0.0	0.0	0.0	0.0	0.0	5	8.794058	2.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	2003.0	336.7			0.0	1.0	0.0	0.0	0.0	0.0	0.0	5	6.5006065	3.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	2004.0	475.513573	1.82		0.0	1.0	0.0	0.0	0.0	0.0	0.0	5	7.8111863	5.0	0.16569704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	2005.0	107.853	0.0		0.0	1.0	0.0	0.0	0.0	0.0	0.0	5	8.720668	6.0	0.16569704	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	2006.0	112.6006604	0.0		0.0	1.0	0.0	0.0	0.0	0.0	0.0	5	9.851055	6.0	0.16569704	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	2007.0	398.6556361	0.0		0.0	1.0	0.0	0.0	0.0	0.0	0.0	5	7.426061	6.0	0.16569704	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	2008.0	591.5992295	0.0		0.0	1.0	0.0	0.0	0.0	0.0	0.0	5	6.8762054	6.0	0.16569704	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	2009.0	898.2848824		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5	6.351462	7.0	0.16569704	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.0	2010.0	1017.915675			0.0	1.0	0.0	0.0	0.0	0.0	0.0	5	6.6877317	7.0	0.16569704	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
