cowcode,year,irtpers8,seirtpers8
481,1963,.1569296,.4185965
481,1964,.1569296,.4185965
481,1965,-.1533447,.4237079
481,1966,-.1533447,.4237079
481,1967,-.1533447,.4237079
481,1968,.4659254,.4267871
481,1969,.4659254,.4267871
481,1970,.4659254,.4267871
481,1971,.4659254,.4267871
481,1972,.4659254,.4267871
481,1973,.4659254,.4267871
481,1974,.4659254,.4267871
481,1975,.4659254,.4267871
481,1976,.4659254,.4267871
481,1977,.4659254,.4267871
481,1978,.4659254,.4267871
481,1979,.4659254,.4267871
481,1980,.4659254,.4267871
481,1981,.4659254,.4267871
481,1982,.4659254,.4267871
481,1983,.4659254,.4267871
481,1984,.4659254,.4267871
481,1985,.4659254,.4267871
481,1986,.4659254,.4267871
481,1987,.4659254,.4267871
481,1988,.4659254,.4267871
481,1989,.4659254,.4267871
481,1990,.4659254,.4267871
481,1991,.4659254,.4267871
481,1992,.4659254,.4267871
481,1993,.4659254,.4267871
481,1994,.4659254,.4267871
481,1995,.4659254,.4267871
481,1996,.4659254,.4267871
481,1997,.4659254,.4267871
481,1998,.4659254,.4267871
481,1999,.4659254,.4267871
481,2000,.4659254,.4267871
481,2001,.4659254,.4267871
481,2002,.4659254,.4267871
481,2003,.4659254,.4267871
481,2004,.4659254,.4267871
481,2005,.4659254,.4267871
481,2006,.4659254,.4267871
481,2007,.4659254,.4267871
481,2008,.4659254,.4267871
481,2009,.4659254,.4267871
481,2010,.4659254,.4267871
482,1961,.7507098,.4448389
482,1962,.7507098,.4448389
482,1963,.7507098,.4448389
482,1964,.7507098,.4448389
482,1965,.7507098,.4448389
482,1966,1.425203,.5280889
482,1967,1.425203,.5280889
482,1968,1.425203,.5280889
482,1969,1.425203,.5280889
482,1970,1.425203,.5280889
482,1971,1.425203,.5280889
482,1972,1.425203,.5280889
482,1973,1.425203,.5280889
482,1974,1.425203,.5280889
482,1975,1.425203,.5280889
482,1976,1.425203,.5280889
482,1977,1.425203,.5280889
482,1978,1.425203,.5280889
482,1979,1.425203,.5280889
482,1980,-.4490919,.4457727
482,1981,-.0081715,.4193902
482,1982,.2399933,.4196256
482,1983,.5198259,.429419
482,1984,.5198259,.429419
482,1985,.5198259,.429419
482,1986,.5198259,.429419
482,1987,.7649609,.4460164
482,1988,.7649609,.4460164
482,1989,.7649609,.4460164
482,1990,.7649609,.4460164
482,1991,.7649609,.4460164
482,1992,.7649609,.4460164
482,1993,.7649609,.4460164
482,2004,-.237664,.4280424
482,2005,-.237664,.4280424
482,2006,.5045375,.4286361
482,2007,.7649609,.4460164
482,2008,.7649609,.4460164
482,2009,.7649609,.4460164
482,2010,.7649609,.4460164
483,1961,.3530297,.4224272
483,1962,.3530297,.4224272
483,1963,.3530297,.4224272
483,1964,.3530297,.4224272
483,1965,.7507098,.4448389
483,1966,1.037515,.4736499
483,1967,1.037515,.4736499
483,1968,1.037515,.4736499
483,1969,1.037515,.4736499
483,1970,1.037515,.4736499
483,1971,1.037515,.4736499
483,1972,1.037515,.4736499
483,1973,1.425203,.5280889
483,1974,1.425203,.5280889
483,1975,1.425203,.5280889
483,1976,-.8920777,.5165605
483,1977,-.8920777,.5165605
483,1978,-.8920777,.5165605
483,1979,-.8920777,.5165605
483,1983,.5198259,.429419
483,1984,.5198259,.429419
483,1985,1.828571,.59695
483,1986,1.828571,.59695
483,1987,1.828571,.59695
483,1988,1.828571,.59695
483,1989,1.828571,.59695
483,1990,1.828571,.59695
483,1991,.939889,.462645
483,1992,.939889,.462645
483,1993,.939889,.462645
483,1994,.939889,.462645
483,1995,.939889,.462645
483,1996,.939889,.462645
483,1997,.939889,.462645
483,1998,.939889,.462645
483,1999,.939889,.462645
483,2000,.939889,.462645
483,2001,.939889,.462645
483,2002,.939889,.462645
483,2003,.939889,.462645
483,2004,.939889,.462645
483,2005,.939889,.462645
483,2006,.939889,.462645
483,2007,1.425203,.5280889
483,2008,1.425203,.5280889
483,2009,1.425203,.5280889
483,2010,1.425203,.5280889
484,1961,-.5361967,.4561602
484,1962,-.1973574,.4257903
484,1963,-.1973574,.4257903
484,1964,-1.321256,.6139747
484,1965,-1.321256,.6139747
484,1966,-1.321256,.6139747
484,1967,-.8418534,.5064905
484,1968,-.8418534,.5064905
484,1969,-1.321256,.6139747
484,1970,-.9143665,.5211612
484,1971,-.5872762,.463105
484,1972,1.030836,.4728587
484,1973,1.473825,.5359079
484,1974,1.473825,.5359079
484,1975,1.473825,.5359079
484,1976,1.473825,.5359079
484,1977,1.473825,.5359079
484,1978,-1.321256,.6139747
484,1979,-1.321256,.6139747
484,1980,-.1912141,.4254764
484,1981,-.1912141,.4254764
484,1982,-.1912141,.4254764
484,1983,-.1912141,.4254764
484,1984,-.1912141,.4254764
484,1985,1.140561,.486542
484,1986,1.140561,.486542
484,1987,1.140561,.486542
484,1988,1.140561,.486542
484,1989,1.140561,.486542
484,1990,1.140561,.486542
484,1991,1.140561,.486542
484,1998,.939889,.462645
484,1999,.939889,.462645
484,2000,.939889,.462645
484,2001,.939889,.462645
484,2002,.6638281,.4382337
484,2003,.6638281,.4382337
484,2004,.6638281,.4382337
484,2005,.6638281,.4382337
484,2006,.6638281,.4382337
484,2007,.6638281,.4382337
484,2008,.6638281,.4382337
484,2009,.6638281,.4382337
484,2010,.6638281,.4382337
490,1961,-.9617928,.5311955
490,1962,-.9617928,.5311955
490,1963,-.9617928,.5311955
490,1964,-.9617928,.5311955
490,1965,-.9617928,.5311955
490,1966,.0004665,.4192469
490,1967,.0004665,.4192469
490,1968,1.018973,.4714671
490,1969,1.018973,.4714671
490,1970,1.018973,.4714671
490,1971,1.018973,.4714671
490,1972,1.018973,.4714671
490,1973,1.018973,.4714671
490,1974,1.018973,.4714671
490,1975,1.350142,.5163864
490,1976,1.828571,.59695
490,1977,1.828571,.59695
490,1978,1.203763,.4950586
490,1979,1.203763,.4950586
490,1980,1.203763,.4950586
490,1981,1.203763,.4950586
490,1982,1.203763,.4950586
490,1983,1.828571,.59695
490,1984,1.828571,.59695
490,1985,1.828571,.59695
490,1986,1.828571,.59695
490,1987,1.828571,.59695
490,1988,1.828571,.59695
490,1989,1.828571,.59695
490,1990,1.828571,.59695
490,1991,1.828571,.59695
490,1992,1.828571,.59695
490,1993,1.828571,.59695
490,1994,1.828571,.59695
490,1995,1.828571,.59695
490,1996,1.828571,.59695
490,1997,1.828571,.59695
490,1998,.5198259,.429419
490,1999,.5198259,.429419
490,2000,.5198259,.429419
490,2001,.2739274,.4203002
490,2002,.2739274,.4203002
490,2003,.5045375,.4286361
490,2004,.5045375,.4286361
490,2005,.5045375,.4286361
490,2006,.5045375,.4286361
490,2007,.5045375,.4286361
490,2008,.5045375,.4286361
490,2009,.5045375,.4286361
490,2010,.9221846,.4607799
500,1967,.6638281,.4382337
500,1968,.6638281,.4382337
500,1969,.6638281,.4382337
500,1970,.6638281,.4382337
500,1971,.6638281,.4382337
500,1972,.5198259,.429419
500,1973,.5198259,.429419
500,1974,.5198259,.429419
500,1975,.5198259,.429419
500,1976,.5198259,.429419
500,1977,.5198259,.429419
500,1978,.5198259,.429419
500,1979,.5198259,.429419
500,1981,.3190812,.4214201
500,1982,.3190812,.4214201
500,1983,.3190812,.4214201
500,1984,.3190812,.4214201
500,1985,.5198259,.429419
500,1987,-.2695529,.4300676
500,1988,-.2695529,.4300676
500,1989,.0452043,.4186924
500,1990,.0452043,.4186924
500,1991,.0452043,.4186924
500,1992,.0452043,.4186924
500,1993,.0452043,.4186924
500,1994,.2399933,.4196256
500,1995,.2399933,.4196256
500,1996,.2399933,.4196256
500,1997,.2399933,.4196256
500,1998,.2399933,.4196256
500,1999,.2399933,.4196256
500,2000,.2399933,.4196256
500,2001,.2399933,.4196256
500,2002,.2399933,.4196256
500,2003,.2399933,.4196256
500,2004,1.037515,.4736499
500,2005,1.037515,.4736499
500,2006,1.037515,.4736499
500,2007,1.037515,.4736499
500,2008,1.037515,.4736499
500,2009,1.037515,.4736499
500,2010,1.037515,.4736499
501,1964,.0432681,.41871
501,1965,.3530297,.4224272
501,1966,.3530297,.4224272
501,1967,.3530297,.4224272
501,1968,.3530297,.4224272
501,1969,.3530297,.4224272
501,1970,.3530297,.4224272
501,1971,.3530297,.4224272
501,1972,.3530297,.4224272
501,1973,.3530297,.4224272
501,1974,.3530297,.4224272
501,1975,.3530297,.4224272
501,1976,.3530297,.4224272
501,1977,.3530297,.4224272
501,1978,.3530297,.4224272
501,1979,.0432681,.41871
501,1980,.0432681,.41871
501,1981,.0432681,.41871
501,1982,.0432681,.41871
501,1983,.3530297,.4224272
501,1984,.3530297,.4224272
501,1985,.3530297,.4224272
501,1986,.3530297,.4224272
501,1987,.3530297,.4224272
501,1988,.3530297,.4224272
501,1989,.3530297,.4224272
501,1990,.3530297,.4224272
501,1991,.3530297,.4224272
501,1992,.3530297,.4224272
501,1993,.3530297,.4224272
501,1994,.6029204,.4341848
501,1995,.6029204,.4341848
501,1996,.6029204,.4341848
501,1997,.6029204,.4341848
501,1998,.6029204,.4341848
501,1999,.6029204,.4341848
501,2000,.6029204,.4341848
501,2001,.2399933,.4196256
501,2002,.2399933,.4196256
510,1965,-.1973574,.4257903
510,1966,-.1973574,.4257903
510,1967,-.1973574,.4257903
510,1968,-.1973574,.4257903
510,1969,-.1973574,.4257903
510,1970,-.1973574,.4257903
510,1971,-.1973574,.4257903
510,1972,.1569296,.4185965
510,1973,.1569296,.4185965
510,1974,.1569296,.4185965
510,1975,.1569296,.4185965
510,1976,.1569296,.4185965
510,1977,.1569296,.4185965
510,1978,.5383371,.4304059
510,1979,.5383371,.4304059
510,1980,.5383371,.4304059
510,1981,.5383371,.4304059
510,1982,.5383371,.4304059
510,1983,.5383371,.4304059
510,1984,.5383371,.4304059
510,1985,.5383371,.4304059
510,1986,.023998,.4189165
510,1987,.023998,.4189165
510,1988,.023998,.4189165
510,1989,.023998,.4189165
510,1990,.023998,.4189165
510,1991,.023998,.4189165
510,1992,.023998,.4189165
510,1993,.023998,.4189165
510,1994,.023998,.4189165
510,1995,.023998,.4189165
510,1996,-.7911742,.4967828
510,1997,-.7911742,.4967828
510,1998,-.7911742,.4967828
510,1999,-.7911742,.4967828
510,2000,-.7911742,.4967828
510,2001,-.7911742,.4967828
510,2002,-.7911742,.4967828
510,2003,-.7911742,.4967828
510,2004,-.7911742,.4967828
510,2005,-.7911742,.4967828
510,2006,-.7911742,.4967828
510,2007,-.7911742,.4967828
510,2008,-.7911742,.4967828
510,2009,-.7911742,.4967828
510,2010,-.7911742,.4967828
516,1963,-.1973574,.4257903
516,1964,-.1973574,.4257903
516,1965,-.1973574,.4257903
516,1966,.3190812,.4214201
516,1967,.3190812,.4214201
516,1968,.3190812,.4214201
516,1969,.3190812,.4214201
516,1970,.3190812,.4214201
516,1971,.3190812,.4214201
516,1972,.0098139,.4191052
516,1973,.0098139,.4191052
516,1974,.0098139,.4191052
516,1975,.0098139,.4191052
516,1976,.0098139,.4191052
516,1977,.3853799,.4235177
516,1978,.3853799,.4235177
516,1979,.3853799,.4235177
516,1980,.3853799,.4235177
516,1981,.3853799,.4235177
516,1982,.3853799,.4235177
516,1983,.3853799,.4235177
516,1984,.3853799,.4235177
516,1985,.3853799,.4235177
516,1986,.3853799,.4235177
516,1987,.3853799,.4235177
516,1988,-.5361967,.4561602
516,1989,-.1304836,.4227754
516,1990,-.1304836,.4227754
516,1991,-.1304836,.4227754
516,1992,-.1304836,.4227754
516,1993,.3853799,.4235177
516,1997,.0098139,.4191052
516,1998,.0098139,.4191052
516,1999,.0098139,.4191052
516,2000,.0098139,.4191052
516,2001,.0098139,.4191052
516,2002,.0098139,.4191052
516,2003,.0098139,.4191052
517,1963,.222114,.4193287
517,1964,.4659254,.4267871
517,1965,.4659254,.4267871
517,1966,.4659254,.4267871
517,1967,.4659254,.4267871
517,1968,.4659254,.4267871
517,1969,.4659254,.4267871
517,1970,.4659254,.4267871
517,1971,.4659254,.4267871
517,1972,.4659254,.4267871
517,1973,.4659254,.4267871
517,1974,-.2695529,.4300676
517,1975,-.2695529,.4300676
517,1976,-.0386574,.419993
517,1977,.3361588,.4219091
517,1978,.7070562,.4413972
517,1979,.7070562,.4413972
517,1980,.7070562,.4413972
517,1981,1.473825,.5359079
517,1982,1.473825,.5359079
517,1983,1.473825,.5359079
517,1984,1.473825,.5359079
517,1985,1.473825,.5359079
517,1986,1.473825,.5359079
517,1987,1.473825,.5359079
517,1988,1.473825,.5359079
517,1989,1.473825,.5359079
517,1990,1.473825,.5359079
517,1991,1.473825,.5359079
517,1992,1.473825,.5359079
517,1993,1.473825,.5359079
517,1994,.9770128,.4666871
517,1995,.0452043,.4186924
517,1996,.0452043,.4186924
517,1997,.0452043,.4186924
517,1998,.0452043,.4186924
517,1999,.3986967,.4240037
517,2000,.3986967,.4240037
517,2001,.3986967,.4240037
517,2002,.3986967,.4240037
517,2003,.3986967,.4240037
517,2004,.6883951,.4400018
517,2005,.6883951,.4400018
517,2006,.6883951,.4400018
517,2007,.6883951,.4400018
517,2008,.6883951,.4400018
517,2009,.6883951,.4400018
517,2010,.6883951,.4400018
520,1970,-.1973574,.4257903
520,1971,.0789092,.4184753
520,1972,.0789092,.4184753
520,1973,.2739274,.4203002
520,1974,.2739274,.4203002
520,1975,.2739274,.4203002
520,1976,.2739274,.4203002
520,1977,.9221846,.4607799
520,1978,.9221846,.4607799
520,1979,.9221846,.4607799
520,1980,1.235301,.4994717
520,1981,1.828571,.59695
520,1982,1.828571,.59695
520,1983,1.828571,.59695
520,1984,1.828571,.59695
520,1985,1.828571,.59695
520,1986,1.828571,.59695
520,1987,1.828571,.59695
520,1988,1.828571,.59695
520,1989,1.828571,.59695
520,1990,1.828571,.59695
520,1991,1.828571,.59695
530,1946,.5198259,.429419
530,1947,.5198259,.429419
530,1948,.5198259,.429419
530,1949,.5198259,.429419
530,1950,.5198259,.429419
530,1951,.5198259,.429419
530,1952,.5198259,.429419
530,1953,.5198259,.429419
530,1954,.5198259,.429419
530,1955,.5198259,.429419
530,1956,.5198259,.429419
530,1957,.5198259,.429419
530,1958,.5198259,.429419
530,1959,.5198259,.429419
530,1960,.5198259,.429419
530,1961,.5198259,.429419
530,1962,.5198259,.429419
530,1963,.5198259,.429419
530,1964,.5198259,.429419
530,1965,.5198259,.429419
530,1966,.5198259,.429419
530,1967,.5198259,.429419
530,1968,.5198259,.429419
530,1969,.5198259,.429419
530,1970,.5198259,.429419
530,1971,.5198259,.429419
530,1972,.5198259,.429419
530,1973,.5198259,.429419
530,1974,.5198259,.429419
530,1975,-.8418534,.5064905
530,1976,-.5828793,.4624826
530,1977,-.5828793,.4624826
530,1978,.5198259,.429419
530,1979,.5198259,.429419
530,1980,1.828571,.59695
530,1981,1.828571,.59695
530,1982,1.828571,.59695
530,1983,1.828571,.59695
530,1984,1.828571,.59695
530,1985,1.828571,.59695
530,1986,1.828571,.59695
530,1987,1.828571,.59695
530,1988,1.828571,.59695
530,1989,1.828571,.59695
530,1990,1.828571,.59695
530,1991,1.828571,.59695
530,1992,-.7911742,.4967828
530,1993,-.7911742,.4967828
530,1994,-.7911742,.4967828
530,1995,-.7911742,.4967828
530,1996,-.7911742,.4967828
530,1997,-.7911742,.4967828
530,1998,-.7911742,.4967828
530,1999,-.7911742,.4967828
530,2000,-.7911742,.4967828
530,2001,-.7911742,.4967828
530,2002,-.1912141,.4254764
530,2003,-.1912141,.4254764
530,2004,-.1912141,.4254764
530,2005,-.1912141,.4254764
530,2006,-.1912141,.4254764
530,2007,-.1912141,.4254764
530,2008,-.1912141,.4254764
530,2009,-.1912141,.4254764
530,2010,-.1912141,.4254764
531,1994,.3530297,.4224272
531,1995,.3530297,.4224272
531,1996,.3530297,.4224272
531,1997,.3530297,.4224272
531,1998,.3530297,.4224272
531,1999,.3530297,.4224272
531,2000,.6029204,.4341848
531,2001,.2399933,.4196256
531,2002,1.425203,.5280889
531,2003,1.425203,.5280889
531,2004,1.425203,.5280889
531,2005,1.425203,.5280889
531,2006,1.425203,.5280889
531,2007,1.425203,.5280889
531,2008,1.425203,.5280889
531,2009,1.425203,.5280889
531,2010,1.425203,.5280889
540,1976,-1.321256,.6139747
540,1977,-1.321256,.6139747
540,1978,-.2341247,.4278311
540,1979,.0789092,.4184753
540,1980,-1.321256,.6139747
540,1981,-1.321256,.6139747
540,1982,-1.321256,.6139747
540,1983,-.7911742,.4967828
540,1984,-.7911742,.4967828
540,1985,-.7911742,.4967828
540,1986,.1792927,.4187849
540,1987,.1792927,.4187849
540,1988,.1792927,.4187849
540,1989,.1792927,.4187849
540,1990,.1792927,.4187849
540,1991,.1792927,.4187849
540,1992,.1792927,.4187849
540,1993,.1792927,.4187849
540,1994,.1792927,.4187849
540,1995,.1792927,.4187849
540,1996,.1792927,.4187849
540,1997,.1792927,.4187849
540,1998,.1792927,.4187849
540,1999,.1792927,.4187849
540,2000,.1792927,.4187849
540,2001,.1792927,.4187849
540,2002,.1792927,.4187849
540,2003,.375842,.4231829
540,2004,.375842,.4231829
540,2005,.375842,.4231829
540,2006,.375842,.4231829
540,2007,.6638281,.4382337
540,2008,.6638281,.4382337
540,2009,.6638281,.4382337
540,2010,.6638281,.4382337
541,1976,-.7911742,.4967828
541,1977,-.7911742,.4967828
541,1978,-.7911742,.4967828
541,1979,-.7911742,.4967828
541,1980,-.7911742,.4967828
541,1981,-.7911742,.4967828
541,1982,-.7911742,.4967828
541,1983,-.7911742,.4967828
541,1984,-.7911742,.4967828
541,1985,-.4877546,.4501562
541,1986,-.4877546,.4501562
541,1987,-1.321256,.6139747
541,1988,-1.321256,.6139747
541,1989,-1.321256,.6139747
541,1990,-1.321256,.6139747
541,1991,-1.321256,.6139747
541,1992,-1.321256,.6139747
541,1993,-1.321256,.6139747
541,1994,-1.321256,.6139747
541,1995,-1.321256,.6139747
541,1996,-1.321256,.6139747
541,1997,-1.321256,.6139747
541,1998,-1.321256,.6139747
541,1999,-1.321256,.6139747
541,2000,-1.321256,.6139747
541,2001,-1.321256,.6139747
541,2002,-1.321256,.6139747
541,2003,-1.321256,.6139747
541,2004,-1.321256,.6139747
541,2005,-1.321256,.6139747
541,2006,-1.321256,.6139747
541,2007,-1.321256,.6139747
541,2008,-1.321256,.6139747
541,2009,-1.321256,.6139747
541,2010,-1.321256,.6139747
551,1968,-.5361967,.4561602
551,1969,-.5361967,.4561602
551,1970,.222114,.4193287
551,1971,.222114,.4193287
551,1972,.222114,.4193287
551,1973,.222114,.4193287
551,1974,.5383371,.4304059
551,1975,.5383371,.4304059
551,1976,.5383371,.4304059
551,1977,.5383371,.4304059
551,1978,.5383371,.4304059
551,1979,.5383371,.4304059
551,1980,.5383371,.4304059
551,1981,.5383371,.4304059
551,1982,.5383371,.4304059
551,1983,.5383371,.4304059
551,1984,.5383371,.4304059
551,1985,.5383371,.4304059
551,1986,.5383371,.4304059
551,1987,.5383371,.4304059
551,1988,.5383371,.4304059
551,1989,.5383371,.4304059
551,1990,.5383371,.4304059
551,1991,.5383371,.4304059
551,1997,-.1973574,.4257903
551,1998,.0789092,.4184753
551,1999,.0789092,.4184753
551,2000,.0789092,.4184753
551,2001,.0789092,.4184753
551,2002,-1.321256,.6139747
551,2003,-1.321256,.6139747
551,2004,-1.321256,.6139747
551,2005,-1.321256,.6139747
551,2006,-1.321256,.6139747
551,2007,-1.321256,.6139747
551,2008,-1.321256,.6139747
551,2009,-1.321256,.6139747
551,2010,-1.321256,.6139747
552,1981,-.3378717,.4351623
552,1982,.1405609,.4185012
552,1983,.3819161,.4233949
552,1984,.3819161,.4233949
552,1985,.3819161,.4233949
552,1986,.3819161,.4233949
552,1987,.1852371,.4188461
552,1988,-.1912141,.4254764
552,1989,-.1912141,.4254764
552,1990,-.1912141,.4254764
552,1991,-.4490919,.4457727
552,1992,-.4490919,.4457727
552,1993,-.4490919,.4457727
552,1994,-.4490919,.4457727
552,1995,-.4490919,.4457727
552,1996,-.4490919,.4457727
552,1997,-.4490919,.4457727
552,1998,-.4490919,.4457727
552,1999,-.4490919,.4457727
552,2000,-.4490919,.4457727
552,2001,-.237664,.4280424
552,2002,-.237664,.4280424
552,2003,-.237664,.4280424
552,2004,-.237664,.4280424
552,2005,-.237664,.4280424
552,2006,-.237664,.4280424
552,2007,-.237664,.4280424
552,2008,-.237664,.4280424
552,2009,-.237664,.4280424
552,2010,-.237664,.4280424
553,1965,.7507098,.4448389
553,1966,.7507098,.4448389
553,1967,.7507098,.4448389
553,1968,.7507098,.4448389
553,1969,.7507098,.4448389
553,1970,.7507098,.4448389
553,1971,.7507098,.4448389
553,1972,.7507098,.4448389
553,1973,.7507098,.4448389
553,1974,.7507098,.4448389
553,1975,1.081165,.4789555
553,1976,1.081165,.4789555
553,1977,1.081165,.4789555
553,1978,1.081165,.4789555
553,1979,1.081165,.4789555
553,1980,1.081165,.4789555
553,1981,1.081165,.4789555
553,1982,1.081165,.4789555
553,1983,1.081165,.4789555
553,1984,1.081165,.4789555
553,1985,1.081165,.4789555
553,1986,1.081165,.4789555
553,1987,1.081165,.4789555
553,1988,1.081165,.4789555
553,1989,1.081165,.4789555
553,1990,1.081165,.4789555
553,1991,1.081165,.4789555
553,1992,1.081165,.4789555
553,1993,1.081165,.4789555
553,1994,-.1973574,.4257903
560,1946,-1.321256,.6139747
560,1947,-1.321256,.6139747
560,1948,-1.321256,.6139747
560,1949,-.9143665,.5211612
560,1950,-.9143665,.5211612
560,1951,-.9143665,.5211612
560,1952,-.9143665,.5211612
560,1953,-.9143665,.5211612
560,1954,-.9143665,.5211612
560,1955,-1.321256,.6139747
560,1956,-1.321256,.6139747
560,1957,-1.321256,.6139747
560,1958,-1.321256,.6139747
560,1959,-1.321256,.6139747
560,1960,-1.321256,.6139747
560,1961,-1.321256,.6139747
560,1962,-1.321256,.6139747
560,1963,-1.321256,.6139747
560,1964,-1.321256,.6139747
560,1965,-1.321256,.6139747
560,1966,-1.321256,.6139747
560,1967,-.7911742,.4967828
560,1968,-.7911742,.4967828
560,1969,-.7911742,.4967828
560,1970,-.7911742,.4967828
560,1971,-.7911742,.4967828
560,1972,-.7911742,.4967828
560,1973,-.7911742,.4967828
560,1974,-.7911742,.4967828
560,1975,-.7911742,.4967828
560,1976,-.7911742,.4967828
560,1977,-.7911742,.4967828
560,1978,-.7911742,.4967828
560,1979,-1.321256,.6139747
560,1980,-1.321256,.6139747
560,1981,-1.321256,.6139747
560,1982,-1.321256,.6139747
560,1983,-1.321256,.6139747
560,1984,-1.321256,.6139747
560,1985,-1.321256,.6139747
560,1986,-1.321256,.6139747
560,1987,-1.321256,.6139747
560,1988,-1.321256,.6139747
560,1989,-1.321256,.6139747
560,1990,-1.321256,.6139747
560,1991,-1.321256,.6139747
560,1992,-1.321256,.6139747
560,1993,-1.321256,.6139747
560,1994,-1.321256,.6139747
565,1991,-.3171201,.4335034
565,1992,-.3171201,.4335034
565,1993,-.3171201,.4335034
565,1994,-.3171201,.4335034
565,1995,-.3171201,.4335034
565,1996,-.3171201,.4335034
565,1997,-.3171201,.4335034
565,1998,-.3171201,.4335034
565,1999,-.3171201,.4335034
565,2000,-.3171201,.4335034
565,2001,-.3171201,.4335034
565,2002,-.3171201,.4335034
565,2003,-.3171201,.4335034
565,2004,-.3171201,.4335034
565,2005,-.3171201,.4335034
565,2006,-1.321256,.6139747
565,2007,-1.321256,.6139747
565,2008,-1.321256,.6139747
565,2009,-1.321256,.6139747
565,2010,-1.321256,.6139747
570,1971,-.7911742,.4967828
570,1972,-.7911742,.4967828
570,1973,-.7911742,.4967828
570,1974,-.7911742,.4967828
570,1975,-.7911742,.4967828
570,1976,-.7911742,.4967828
570,1977,-.7911742,.4967828
570,1978,-.7911742,.4967828
570,1979,-.7911742,.4967828
570,1980,-.7911742,.4967828
570,1981,-.7911742,.4967828
570,1982,-.7911742,.4967828
570,1983,-.7911742,.4967828
570,1984,-.7911742,.4967828
570,1985,-.7911742,.4967828
570,1986,-.7911742,.4967828
570,1987,-.7911742,.4967828
570,1988,-.7911742,.4967828
570,1989,-.7911742,.4967828
570,1990,-.7911742,.4967828
570,1991,-.7911742,.4967828
570,1992,-.7911742,.4967828
570,1993,-.7911742,.4967828
571,1967,.222114,.4193287
571,1968,.222114,.4193287
571,1969,.222114,.4193287
571,1970,.222114,.4193287
571,1971,.222114,.4193287
571,1972,.222114,.4193287
571,1973,.222114,.4193287
571,1974,.222114,.4193287
571,1975,.222114,.4193287
571,1976,.222114,.4193287
571,1977,.222114,.4193287
571,1978,.222114,.4193287
571,1979,.222114,.4193287
571,1980,.222114,.4193287
571,1981,.222114,.4193287
571,1982,.222114,.4193287
571,1983,.222114,.4193287
571,1984,.222114,.4193287
571,1985,.222114,.4193287
571,1986,.222114,.4193287
571,1987,.222114,.4193287
571,1988,.222114,.4193287
571,1989,.222114,.4193287
571,1990,.222114,.4193287
571,1991,.222114,.4193287
571,1992,.222114,.4193287
571,1993,.222114,.4193287
571,1994,.222114,.4193287
571,1995,.222114,.4193287
571,1996,.222114,.4193287
571,1997,.222114,.4193287
571,1998,.222114,.4193287
571,1999,.222114,.4193287
571,2000,.222114,.4193287
571,2001,.222114,.4193287
571,2002,.222114,.4193287
571,2003,.222114,.4193287
571,2004,.222114,.4193287
571,2005,.222114,.4193287
571,2006,.222114,.4193287
571,2007,.222114,.4193287
571,2008,.222114,.4193287
571,2009,.1792927,.4187849
571,2010,.1792927,.4187849
572,1969,.0004665,.4192469
572,1970,.0004665,.4192469
572,1971,.0004665,.4192469
572,1972,.0004665,.4192469
572,1973,.0004665,.4192469
572,1974,.2399933,.4196256
572,1975,.2399933,.4196256
572,1976,.2399933,.4196256
572,1977,.2399933,.4196256
572,1978,.2399933,.4196256
572,1979,.2399933,.4196256
572,1980,.2399933,.4196256
572,1981,.2399933,.4196256
572,1982,.2399933,.4196256
572,1983,.2399933,.4196256
572,1984,.2399933,.4196256
572,1985,.2399933,.4196256
572,1986,.2399933,.4196256
572,1987,.2399933,.4196256
572,1988,.2399933,.4196256
572,1989,.2399933,.4196256
572,1990,.2399933,.4196256
572,1991,.2399933,.4196256
572,1992,.2399933,.4196256
572,1993,.2399933,.4196256
572,1994,.2399933,.4196256
572,1995,.2399933,.4196256
572,1996,.2399933,.4196256
572,1997,.2399933,.4196256
572,1998,.2399933,.4196256
572,1999,.2399933,.4196256
572,2000,.2399933,.4196256
572,2001,.2399933,.4196256
572,2002,.2399933,.4196256
572,2003,.2399933,.4196256
572,2004,.2399933,.4196256
572,2005,.2399933,.4196256
572,2006,.2399933,.4196256
572,2007,.2399933,.4196256
572,2008,.2399933,.4196256
572,2009,.2399933,.4196256
572,2010,.2399933,.4196256
580,1961,-1.321256,.6139747
580,1962,-1.321256,.6139747
580,1963,-1.321256,.6139747
580,1964,-1.321256,.6139747
580,1965,-1.321256,.6139747
580,1966,-1.321256,.6139747
580,1967,-1.321256,.6139747
580,1968,-1.321256,.6139747
580,1969,-1.321256,.6139747
580,1970,-.7911742,.4967828
580,1971,.2187187,.419277
580,1972,.7507098,.4448389
580,1973,-1.321256,.6139747
580,1974,-1.321256,.6139747
580,1975,-1.321256,.6139747
580,1976,-.2341247,.4278311
580,1977,.030647,.4188388
580,1978,.030647,.4188388
580,1979,.030647,.4188388
580,1980,.030647,.4188388
580,1981,.030647,.4188388
580,1982,.030647,.4188388
580,1983,.030647,.4188388
580,1984,.406716,.4243067
580,1985,.406716,.4243067
580,1986,.0957222,.4184291
580,1987,.0957222,.4184291
580,1988,.0957222,.4184291
580,1989,.0957222,.4184291
580,1990,.0957222,.4184291
580,1991,.0957222,.4184291
580,1992,.0957222,.4184291
580,1993,.0957222,.4184291
580,2010,-.2731301,.4303086
600,1957,-.1973574,.4257903
600,1958,-.1973574,.4257903
